Fleet Management System Log - Started at 2023-07-01 12:00:00
[2025-03-30 18:48:30] Robot R5 moved from v8 to m6
[2025-03-30 18:48:30] Robot R5 moved from v8 to m6
[2025-03-30 18:48:30] Robot R5 moved from v8 to m6
[2025-03-30 18:48:30] Robot R5 moved from v8 to m6
[2025-03-30 18:48:30] Robot R5 moved from v8 to m6
[2025-03-30 18:48:30] Robot R5 moved from v8 to m6
[2025-03-30 18:48:30] Robot R5 moved from v8 to m6
[2025-03-30 18:48:30] Robot R5 moved from v8 to m6
[2025-03-30 18:48:30] Robot R5 moved from v8 to m6
[2025-03-30 18:48:30] Robot R5 moved from v8 to m6
[2025-03-30 18:48:30] Robot R5 moved from v8 to m6
[2025-03-30 18:48:30] Robot R5 moved from v8 to m6
[2025-03-30 18:48:30] Robot R5 moved from v8 to m6
[2025-03-30 18:48:30] Robot R5 moved from v8 to m6
[2025-03-30 18:48:30] Robot R5 moved from v8 to m6
[2025-03-30 18:48:30] Robot R5 moved from v8 to m6
[2025-03-30 18:48:30] Robot R5 moved from v8 to m6
[2025-03-30 18:48:30] Robot R5 moved from v8 to m6
[2025-03-30 18:48:30] Robot R5 moved from v8 to m6
[2025-03-30 18:48:30] Robot R5 moved from v8 to m6
[2025-03-30 18:48:30] Robot R5 moved from v8 to m6
[2025-03-30 18:48:30] Robot R5 moved from v8 to m6
[2025-03-30 18:48:30] Robot R5 moved from v8 to m6
[2025-03-30 18:48:30] Robot R5 moved from v8 to m6
[2025-03-30 18:48:30] Robot R5 arrived at destination m5
[2025-03-30 19:26:26] Robot R1 created at vertex m2 (index: 4)
[2025-03-30 19:26:35] Task assigned to Robot R1: Navigate from m2 to m4
[2025-03-30 19:26:37] Robot R1 moved from m2 to v5
[2025-03-30 19:26:37] Robot R1 moved from m2 to v5
[2025-03-30 19:26:37] Robot R1 moved from m2 to v5
[2025-03-30 19:26:37] Robot R1 moved from m2 to v5
[2025-03-30 19:26:37] Robot R1 moved from m2 to v5
[2025-03-30 19:26:37] Robot R1 moved from m2 to v5
[2025-03-30 19:26:37] Robot R1 moved from m2 to v5
[2025-03-30 19:26:37] Robot R1 moved from m2 to v5
[2025-03-30 19:26:37] Robot R1 moved from m2 to v5
[2025-03-30 19:26:37] Robot R1 moved from m2 to v5
[2025-03-30 19:26:38] Robot R1 moved from m2 to v5
[2025-03-30 19:26:38] Robot R1 moved from m2 to v5
[2025-03-30 19:26:38] Robot R1 moved from m2 to v5
[2025-03-30 19:26:38] Robot R1 moved from m2 to v5
[2025-03-30 19:26:38] Robot R1 moved from m2 to v5
[2025-03-30 19:26:38] Robot R1 moved from m2 to v5
[2025-03-30 19:26:38] Robot R1 moved from m2 to v5
[2025-03-30 19:26:38] Robot R1 moved from m2 to v5
[2025-03-30 19:26:38] Robot R1 moved from m2 to v5
[2025-03-30 19:26:38] Robot R1 moved from m2 to v5
[2025-03-30 19:26:38] Robot R1 moved from m2 to v5
[2025-03-30 19:26:38] Robot R1 moved from m2 to v5
[2025-03-30 19:26:38] Robot R1 moved from m2 to v5
[2025-03-30 19:26:38] Robot R1 moved from m2 to v5
[2025-03-30 19:26:38] Robot R1 moved from m2 to v5
[2025-03-30 19:26:38] Robot R1 moved from m2 to v5
[2025-03-30 19:26:38] Robot R1 moved from m2 to v5
[2025-03-30 19:26:38] Robot R1 moved from m2 to v5
[2025-03-30 19:26:38] Robot R1 moved from m2 to v5
[2025-03-30 19:26:38] Robot R1 moved from m2 to v5
[2025-03-30 19:26:38] Robot R1 moved from m2 to v5
[2025-03-30 19:26:38] Robot R1 moved from m2 to v5
[2025-03-30 19:26:38] Robot R1 moved from m2 to v5
[2025-03-30 19:26:38] Robot R1 moved from m2 to v5
[2025-03-30 19:26:38] Robot R1 moved from m2 to v5
[2025-03-30 19:26:38] Robot R1 moved from m2 to v5
[2025-03-30 19:26:38] Robot R1 moved from m2 to v5
[2025-03-30 19:26:38] Robot R1 moved from v5 to m3
[2025-03-30 19:26:39] Robot R1 moved from v5 to m3
[2025-03-30 19:26:39] Robot R1 moved from v5 to m3
[2025-03-30 19:26:39] Robot R1 moved from v5 to m3
[2025-03-30 19:26:39] Robot R1 moved from v5 to m3
[2025-03-30 19:26:39] Robot R1 moved from v5 to m3
[2025-03-30 19:26:39] Robot R1 moved from v5 to m3
[2025-03-30 19:26:39] Robot R1 moved from v5 to m3
[2025-03-30 19:26:39] Robot R1 moved from v5 to m3
[2025-03-30 19:26:39] Robot R1 moved from v5 to m3
[2025-03-30 19:26:39] Robot R1 moved from v5 to m3
[2025-03-30 19:26:39] Robot R1 moved from v5 to m3
[2025-03-30 19:26:39] Robot R1 moved from v5 to m3
[2025-03-30 19:26:39] Robot R1 moved from v5 to m3
[2025-03-30 19:26:39] Robot R1 moved from v5 to m3
[2025-03-30 19:26:39] Robot R1 moved from v5 to m3
[2025-03-30 19:26:39] Robot R1 moved from v5 to m3
[2025-03-30 19:26:39] Robot R1 moved from v5 to m3
[2025-03-30 19:26:39] Robot R1 moved from v5 to m3
[2025-03-30 19:26:39] Robot R1 moved from v5 to m3
[2025-03-30 19:26:39] Robot R1 moved from v5 to m3
[2025-03-30 19:26:39] Robot R1 moved from v5 to m3
[2025-03-30 19:26:39] Robot R1 moved from v5 to m3
[2025-03-30 19:26:39] Robot R1 moved from v5 to m3
[2025-03-30 19:26:39] Robot R1 moved from v5 to m3
[2025-03-30 19:26:39] Robot R1 moved from v5 to m3
[2025-03-30 19:26:39] Robot R1 moved from v5 to m3
[2025-03-30 19:26:39] Robot R1 moved from v5 to m3
[2025-03-30 19:26:39] Robot R1 moved from v5 to m3
[2025-03-30 19:26:39] Robot R1 moved from v5 to m3
[2025-03-30 19:26:40] Robot R1 moved from v5 to m3
[2025-03-30 19:26:40] Robot R1 moved from v5 to m3
[2025-03-30 19:26:40] Robot R1 moved from v5 to m3
[2025-03-30 19:26:40] Robot R1 moved from v5 to m3
[2025-03-30 19:26:40] Robot R1 moved from v5 to m3
[2025-03-30 19:26:40] Robot R1 moved from v5 to m3
[2025-03-30 19:26:40] Robot R1 moved from v5 to m3
[2025-03-30 19:26:40] Robot R1 moved from v5 to m3
[2025-03-30 19:26:40] Robot R1 moved from v5 to m3
[2025-03-30 19:26:40] Robot R1 moved from v5 to m3
[2025-03-30 19:26:40] Robot R1 moved from v5 to m3
[2025-03-30 19:26:40] Robot R1 moved from v5 to m3
[2025-03-30 19:26:40] Robot R1 moved from v5 to m3
[2025-03-30 19:26:40] Robot R1 moved from v5 to m3
[2025-03-30 19:26:40] Robot R1 moved from v5 to m3
[2025-03-30 19:26:40] Robot R1 moved from v5 to m3
[2025-03-30 19:26:40] Robot R1 moved from v5 to m3
[2025-03-30 19:26:40] Robot R1 moved from v5 to m3
[2025-03-30 19:26:40] Robot R1 moved from v5 to m3
[2025-03-30 19:26:40] Robot R1 moved from v5 to m3
[2025-03-30 19:26:40] Robot R1 moved from v5 to m3
[2025-03-30 19:26:40] Robot R1 moved from v5 to m3
[2025-03-30 19:26:40] Robot R1 moved from v5 to m3
[2025-03-30 19:26:40] Robot R1 moved from v5 to m3
[2025-03-30 19:26:40] Robot R1 moved from v5 to m3
[2025-03-30 19:26:40] Robot R1 moved from v5 to m3
[2025-03-30 19:26:40] Robot R1 moved from v5 to m3
[2025-03-30 19:26:40] Robot R1 moved from v5 to m3
[2025-03-30 19:26:41] Robot R1 moved from v5 to m3
[2025-03-30 19:26:41] Robot R1 moved from v5 to m3
[2025-03-30 19:26:41] Robot R1 moved from v5 to m3
[2025-03-30 19:26:41] Robot R1 moved from v5 to m3
[2025-03-30 19:26:41] Robot R1 moved from v5 to m3
[2025-03-30 19:26:41] Robot R1 moved from v5 to m3
[2025-03-30 19:26:41] Robot R1 moved from v5 to m3
[2025-03-30 19:26:41] Robot R1 moved from v5 to m3
[2025-03-30 19:26:41] Robot R1 moved from v5 to m3
[2025-03-30 19:26:41] Robot R1 moved from v5 to m3
[2025-03-30 19:26:41] Robot R1 moved from v5 to m3
[2025-03-30 19:26:41] Robot R1 moved from v5 to m3
[2025-03-30 19:26:41] Robot R1 moved from v5 to m3
[2025-03-30 19:26:41] Robot R1 moved from v5 to m3
[2025-03-30 19:26:41] Robot R1 moved from v5 to m3
[2025-03-30 19:26:41] Robot R1 moved from v5 to m3
[2025-03-30 19:26:41] Robot R1 moved from v5 to m3
[2025-03-30 19:26:41] Robot R1 moved from v5 to m3
[2025-03-30 19:26:41] Robot R1 moved from v5 to m3
[2025-03-30 19:26:41] Robot R1 moved from v5 to m3
[2025-03-30 19:26:41] Robot R1 moved from v5 to m3
[2025-03-30 19:26:41] Robot R1 moved from v5 to m3
[2025-03-30 19:26:41] Robot R1 moved from v5 to m3
[2025-03-30 19:26:41] Robot R1 moved from v5 to m3
[2025-03-30 19:26:41] Robot R1 moved from v5 to m3
[2025-03-30 19:26:41] Robot R1 moved from v5 to m3
[2025-03-30 19:26:41] Robot R1 moved from v5 to m3
[2025-03-30 19:26:41] Robot R1 moved from v5 to m3
[2025-03-30 19:26:41] Robot R1 moved from v5 to m3
[2025-03-30 19:26:42] Robot R1 moved from v5 to m3
[2025-03-30 19:26:42] Robot R1 moved from v5 to m3
[2025-03-30 19:26:42] Robot R1 moved from v5 to m3
[2025-03-30 19:26:42] Robot R1 moved from v5 to m3
[2025-03-30 19:26:42] Robot R1 moved from v5 to m3
[2025-03-30 19:26:42] Robot R1 moved from v5 to m3
[2025-03-30 19:26:42] Robot R1 moved from v5 to m3
[2025-03-30 19:26:42] Robot R1 moved from v5 to m3
[2025-03-30 19:26:42] Robot R1 moved from v5 to m3
[2025-03-30 19:26:42] Robot R1 arrived at destination m4
[2025-03-30 19:26:45] Task assigned to Robot R1: Navigate from m4 to m1
[2025-03-30 19:26:48] Robot R1 moved from m4 to m3
[2025-03-30 19:26:48] Robot R1 moved from m4 to m3
[2025-03-30 19:26:48] Robot R1 moved from m4 to m3
[2025-03-30 19:26:48] Robot R1 moved from m4 to m3
[2025-03-30 19:26:48] Robot R1 moved from m4 to m3
[2025-03-30 19:26:48] Robot R1 moved from m4 to m3
[2025-03-30 19:26:48] Robot R1 moved from m4 to m3
[2025-03-30 19:26:48] Robot R1 moved from m4 to m3
[2025-03-30 19:26:48] Robot R1 moved from m4 to m3
[2025-03-30 19:26:48] Robot R1 moved from m4 to m3
[2025-03-30 19:26:48] Robot R1 moved from m4 to m3
[2025-03-30 19:26:48] Robot R1 moved from m4 to m3
[2025-03-30 19:26:48] Robot R1 moved from m4 to m3
[2025-03-30 19:26:48] Robot R1 moved from m4 to m3
[2025-03-30 19:26:48] Robot R1 moved from m4 to m3
[2025-03-30 19:26:48] Robot R1 moved from m4 to m3
[2025-03-30 19:26:48] Robot R1 moved from m4 to m3
[2025-03-30 19:26:48] Robot R1 moved from m4 to m3
[2025-03-30 19:26:48] Robot R1 moved from m4 to m3
[2025-03-30 19:26:48] Robot R1 moved from m4 to m3
[2025-03-30 19:26:49] Robot R1 moved from m4 to m3
[2025-03-30 19:26:49] Robot R1 moved from m4 to m3
[2025-03-30 19:26:49] Robot R1 moved from m4 to m3
[2025-03-30 19:26:49] Robot R1 moved from m4 to m3
[2025-03-30 19:26:49] Robot R1 moved from m4 to m3
[2025-03-30 19:26:49] Robot R1 moved from m4 to m3
[2025-03-30 19:26:49] Robot R1 moved from m4 to m3
[2025-03-30 19:26:49] Robot R1 moved from m4 to m3
[2025-03-30 19:26:49] Robot R1 moved from m4 to m3
[2025-03-30 19:26:49] Robot R1 moved from m4 to m3
[2025-03-30 19:26:49] Robot R1 moved from m4 to m3
[2025-03-30 19:26:49] Robot R1 moved from m4 to m3
[2025-03-30 19:26:49] Robot R1 moved from m4 to m3
[2025-03-30 19:26:49] Robot R1 moved from m4 to m3
[2025-03-30 19:26:49] Robot R1 moved from m4 to m3
[2025-03-30 19:26:49] Robot R1 moved from m4 to m3
[2025-03-30 19:26:49] Robot R1 moved from m4 to m3
[2025-03-30 19:26:49] Robot R1 moved from m3 to v5
[2025-03-30 19:26:49] Robot R1 moved from m3 to v5
[2025-03-30 19:26:49] Robot R1 moved from m3 to v5
[2025-03-30 19:26:49] Robot R1 moved from m3 to v5
[2025-03-30 19:26:49] Robot R1 moved from m3 to v5
[2025-03-30 19:26:49] Robot R1 moved from m3 to v5
[2025-03-30 19:26:49] Robot R1 moved from m3 to v5
[2025-03-30 19:26:49] Robot R1 moved from m3 to v5
[2025-03-30 19:26:49] Robot R1 moved from m3 to v5
[2025-03-30 19:26:49] Robot R1 moved from m3 to v5
[2025-03-30 19:26:49] Robot R1 moved from m3 to v5
[2025-03-30 19:26:50] Robot R1 moved from m3 to v5
[2025-03-30 19:26:50] Robot R1 moved from m3 to v5
[2025-03-30 19:26:50] Robot R1 moved from m3 to v5
[2025-03-30 19:26:50] Robot R1 moved from m3 to v5
[2025-03-30 19:26:50] Robot R1 moved from m3 to v5
[2025-03-30 19:26:50] Robot R1 moved from m3 to v5
[2025-03-30 19:26:50] Robot R1 moved from m3 to v5
[2025-03-30 19:26:50] Robot R1 moved from m3 to v5
[2025-03-30 19:26:50] Robot R1 moved from m3 to v5
[2025-03-30 19:26:50] Robot R1 moved from m3 to v5
[2025-03-30 19:26:50] Robot R1 moved from m3 to v5
[2025-03-30 19:26:50] Robot R1 moved from m3 to v5
[2025-03-30 19:26:50] Robot R1 moved from m3 to v5
[2025-03-30 19:26:50] Robot R1 moved from m3 to v5
[2025-03-30 19:26:50] Robot R1 moved from m3 to v5
[2025-03-30 19:26:50] Robot R1 moved from m3 to v5
[2025-03-30 19:26:50] Robot R1 moved from m3 to v5
[2025-03-30 19:26:50] Robot R1 moved from m3 to v5
[2025-03-30 19:26:50] Robot R1 moved from m3 to v5
[2025-03-30 19:26:50] Robot R1 moved from m3 to v5
[2025-03-30 19:26:50] Robot R1 moved from m3 to v5
[2025-03-30 19:26:50] Robot R1 moved from m3 to v5
[2025-03-30 19:26:50] Robot R1 moved from m3 to v5
[2025-03-30 19:26:50] Robot R1 moved from m3 to v5
[2025-03-30 19:26:50] Robot R1 moved from m3 to v5
[2025-03-30 19:26:50] Robot R1 moved from m3 to v5
[2025-03-30 19:26:50] Robot R1 moved from m3 to v5
[2025-03-30 19:26:50] Robot R1 moved from m3 to v5
[2025-03-30 19:26:51] Robot R1 moved from m3 to v5
[2025-03-30 19:26:51] Robot R1 moved from m3 to v5
[2025-03-30 19:26:51] Robot R1 moved from m3 to v5
[2025-03-30 19:26:51] Robot R1 moved from m3 to v5
[2025-03-30 19:26:51] Robot R1 moved from m3 to v5
[2025-03-30 19:26:51] Robot R1 moved from m3 to v5
[2025-03-30 19:26:51] Robot R1 moved from m3 to v5
[2025-03-30 19:26:51] Robot R1 moved from m3 to v5
[2025-03-30 19:26:51] Robot R1 moved from m3 to v5
[2025-03-30 19:26:51] Robot R1 moved from m3 to v5
[2025-03-30 19:26:51] Robot R1 moved from m3 to v5
[2025-03-30 19:26:51] Robot R1 moved from m3 to v5
[2025-03-30 19:26:51] Robot R1 moved from m3 to v5
[2025-03-30 19:26:51] Robot R1 moved from m3 to v5
[2025-03-30 19:26:51] Robot R1 moved from m3 to v5
[2025-03-30 19:26:51] Robot R1 moved from m3 to v5
[2025-03-30 19:26:51] Robot R1 moved from m3 to v5
[2025-03-30 19:26:51] Robot R1 moved from m3 to v5
[2025-03-30 19:26:51] Robot R1 moved from m3 to v5
[2025-03-30 19:26:51] Robot R1 moved from m3 to v5
[2025-03-30 19:26:51] Robot R1 moved from m3 to v5
[2025-03-30 19:26:51] Robot R1 moved from m3 to v5
[2025-03-30 19:26:51] Robot R1 moved from m3 to v5
[2025-03-30 19:26:51] Robot R1 moved from m3 to v5
[2025-03-30 19:26:51] Robot R1 moved from m3 to v5
[2025-03-30 19:26:51] Robot R1 moved from v5 to m2
[2025-03-30 19:26:51] Robot R1 moved from v5 to m2
[2025-03-30 19:26:51] Robot R1 moved from v5 to m2
[2025-03-30 19:26:51] Robot R1 moved from v5 to m2
[2025-03-30 19:26:52] Robot R1 moved from v5 to m2
[2025-03-30 19:26:52] Robot R1 moved from v5 to m2
[2025-03-30 19:26:52] Robot R1 moved from v5 to m2
[2025-03-30 19:26:52] Robot R1 moved from v5 to m2
[2025-03-30 19:26:52] Robot R1 moved from v5 to m2
[2025-03-30 19:26:52] Robot R1 moved from v5 to m2
[2025-03-30 19:26:52] Robot R1 moved from v5 to m2
[2025-03-30 19:26:52] Robot R1 moved from v5 to m2
[2025-03-30 19:26:52] Robot R1 moved from v5 to m2
[2025-03-30 19:26:52] Robot R1 moved from v5 to m2
[2025-03-30 19:26:52] Robot R1 moved from v5 to m2
[2025-03-30 19:26:52] Robot R1 moved from v5 to m2
[2025-03-30 19:26:52] Robot R1 moved from v5 to m2
[2025-03-30 19:26:52] Robot R1 moved from v5 to m2
[2025-03-30 19:26:52] Robot R1 moved from v5 to m2
[2025-03-30 19:26:52] Robot R1 moved from v5 to m2
[2025-03-30 19:26:52] Robot R1 moved from v5 to m2
[2025-03-30 19:26:52] Robot R1 moved from v5 to m2
[2025-03-30 19:26:52] Robot R1 moved from v5 to m2
[2025-03-30 19:26:52] Robot R1 moved from v5 to m2
[2025-03-30 19:26:52] Robot R1 moved from v5 to m2
[2025-03-30 19:26:52] Robot R1 moved from v5 to m2
[2025-03-30 19:26:52] Robot R1 moved from v5 to m2
[2025-03-30 19:26:52] Robot R1 moved from v5 to m2
[2025-03-30 19:26:52] Robot R1 moved from v5 to m2
[2025-03-30 19:26:52] Robot R1 moved from v5 to m2
[2025-03-30 19:26:52] Robot R1 moved from v5 to m2
[2025-03-30 19:26:52] Robot R1 moved from v5 to m2
[2025-03-30 19:26:52] Robot R1 moved from v5 to m2
[2025-03-30 19:26:53] Robot R1 moved from v5 to m2
[2025-03-30 19:26:53] Robot R1 moved from v5 to m2
[2025-03-30 19:26:53] Robot R1 moved from v5 to m2
[2025-03-30 19:26:53] Robot R1 moved from v5 to m2
[2025-03-30 19:26:53] Robot R1 moved from v5 to m2
[2025-03-30 19:26:53] Robot R1 moved from v5 to m2
[2025-03-30 19:26:53] Robot R1 moved from v5 to m2
[2025-03-30 19:26:53] Robot R1 moved from v5 to m2
[2025-03-30 19:26:53] Robot R1 moved from v5 to m2
[2025-03-30 19:26:53] Robot R1 moved from v5 to m2
[2025-03-30 19:26:53] Robot R1 moved from v5 to m2
[2025-03-30 19:26:53] Robot R1 moved from v5 to m2
[2025-03-30 19:26:53] Robot R1 moved from v5 to m2
[2025-03-30 19:26:53] Robot R1 moved from v5 to m2
[2025-03-30 19:26:53] Robot R1 moved from v5 to m2
[2025-03-30 19:26:53] Robot R1 moved from v5 to m2
[2025-03-30 19:26:53] Robot R1 moved from v5 to m2
[2025-03-30 19:26:53] Robot R1 moved from v5 to m2
[2025-03-30 19:26:53] Robot R1 moved from v5 to m2
[2025-03-30 19:26:53] Robot R1 moved from v5 to m2
[2025-03-30 19:26:53] Robot R1 moved from v5 to m2
[2025-03-30 19:26:53] Robot R1 moved from v5 to m2
[2025-03-30 19:26:53] Robot R1 moved from v5 to m2
[2025-03-30 19:26:53] Robot R1 moved from v5 to m2
[2025-03-30 19:26:53] Robot R1 moved from v5 to m2
[2025-03-30 19:26:53] Robot R1 moved from v5 to m2
[2025-03-30 19:26:53] Robot R1 moved from v5 to m2
[2025-03-30 19:26:53] Robot R1 moved from v5 to m2
[2025-03-30 19:26:54] Robot R1 moved from v5 to m2
[2025-03-30 19:26:54] Robot R1 moved from v5 to m2
[2025-03-30 19:26:54] Robot R1 moved from v5 to m2
[2025-03-30 19:26:54] Robot R1 moved from m2 to v0
[2025-03-30 19:26:54] Robot R1 moved from m2 to v0
[2025-03-30 19:26:54] Robot R1 moved from m2 to v0
[2025-03-30 19:26:54] Robot R1 moved from m2 to v0
[2025-03-30 19:26:54] Robot R1 moved from m2 to v0
[2025-03-30 19:26:54] Robot R1 moved from m2 to v0
[2025-03-30 19:26:54] Robot R1 moved from m2 to v0
[2025-03-30 19:26:54] Robot R1 moved from m2 to v0
[2025-03-30 19:26:54] Robot R1 moved from m2 to v0
[2025-03-30 19:26:54] Robot R1 moved from m2 to v0
[2025-03-30 19:26:54] Robot R1 moved from m2 to v0
[2025-03-30 19:26:54] Robot R1 moved from m2 to v0
[2025-03-30 19:26:54] Robot R1 moved from m2 to v0
[2025-03-30 19:26:54] Robot R1 moved from m2 to v0
[2025-03-30 19:26:54] Robot R1 moved from m2 to v0
[2025-03-30 19:26:54] Robot R1 moved from m2 to v0
[2025-03-30 19:26:54] Robot R1 moved from m2 to v0
[2025-03-30 19:26:54] Robot R1 moved from m2 to v0
[2025-03-30 19:26:54] Robot R1 moved from m2 to v0
[2025-03-30 19:26:54] Robot R1 moved from m2 to v0
[2025-03-30 19:26:54] Robot R1 moved from m2 to v0
[2025-03-30 19:26:54] Robot R1 moved from m2 to v0
[2025-03-30 19:26:54] Robot R1 moved from m2 to v0
[2025-03-30 19:26:54] Robot R1 moved from m2 to v0
[2025-03-30 19:26:54] Robot R1 moved from m2 to v0
[2025-03-30 19:26:54] Robot R1 moved from m2 to v0
[2025-03-30 19:26:55] Robot R1 moved from m2 to v0
[2025-03-30 19:26:55] Robot R1 moved from m2 to v0
[2025-03-30 19:26:55] Robot R1 moved from m2 to v0
[2025-03-30 19:26:55] Robot R1 moved from m2 to v0
[2025-03-30 19:26:55] Robot R1 moved from m2 to v0
[2025-03-30 19:26:55] Robot R1 moved from m2 to v0
[2025-03-30 19:26:55] Robot R1 moved from m2 to v0
[2025-03-30 19:26:55] Robot R1 moved from m2 to v0
[2025-03-30 19:26:55] Robot R1 moved from m2 to v0
[2025-03-30 19:26:55] Robot R1 arrived at destination m1
[2025-03-30 19:26:55] Task assigned to Robot R1: Navigate from m1 to m7
[2025-03-30 19:26:58] Robot R2 created at vertex m8 (index: 13)
[2025-03-30 19:26:59] Robot R1 moved from m1 to m10
[2025-03-30 19:26:59] Robot R1 moved from m1 to m10
[2025-03-30 19:26:59] Robot R1 moved from m1 to m10
[2025-03-30 19:26:59] Robot R1 moved from m1 to m10
[2025-03-30 19:26:59] Robot R1 moved from m1 to m10
[2025-03-30 19:26:59] Robot R1 moved from m1 to m10
[2025-03-30 19:26:59] Robot R1 moved from m1 to m10
[2025-03-30 19:26:59] Robot R1 moved from m1 to m10
[2025-03-30 19:26:59] Robot R1 moved from m1 to m10
[2025-03-30 19:26:59] Robot R1 moved from m1 to m10
[2025-03-30 19:26:59] Robot R1 moved from m1 to m10
[2025-03-30 19:26:59] Task assigned to Robot R2: Navigate from m8 to m9
[2025-03-30 19:26:59] Robot R1 moved from m1 to m10
[2025-03-30 19:26:59] Robot R1 moved from m1 to m10
[2025-03-30 19:26:59] Robot R1 moved from m1 to m10
[2025-03-30 19:26:59] Robot R1 moved from m1 to m10
[2025-03-30 19:26:59] Robot R1 moved from m1 to m10
[2025-03-30 19:26:59] Robot R1 moved from m1 to m10
[2025-03-30 19:26:59] Robot R1 moved from m1 to m10
[2025-03-30 19:26:59] Robot R1 moved from m1 to m10
[2025-03-30 19:27:00] Robot R1 moved from m1 to m10
[2025-03-30 19:27:00] Robot R1 moved from m1 to m10
[2025-03-30 19:27:00] Robot R1 moved from m1 to m10
[2025-03-30 19:27:00] Robot R1 moved from m1 to m10
[2025-03-30 19:27:00] Robot R1 moved from m1 to m10
[2025-03-30 19:27:00] Robot R1 moved from m1 to m10
[2025-03-30 19:27:00] Robot R1 moved from m1 to m10
[2025-03-30 19:27:00] Robot R1 moved from m1 to m10
[2025-03-30 19:27:00] Robot R1 moved from m1 to m10
[2025-03-30 19:27:00] Robot R1 moved from m1 to m10
[2025-03-30 19:27:00] Robot R1 moved from m1 to m10
[2025-03-30 19:27:00] Robot R1 moved from m1 to m10
[2025-03-30 19:27:00] Robot R1 moved from m1 to m10
[2025-03-30 19:27:00] Robot R1 moved from m1 to m10
[2025-03-30 19:27:00] Robot R1 moved from m1 to m10
[2025-03-30 19:27:00] Robot R1 moved from m1 to m10
[2025-03-30 19:27:00] Robot R1 moved from m1 to m10
[2025-03-30 19:27:00] Robot R1 moved from m1 to m10
[2025-03-30 19:27:00] Robot R1 moved from m1 to m10
[2025-03-30 19:27:00] Robot R1 moved from m1 to m10
[2025-03-30 19:27:00] Robot R1 moved from m1 to m10
[2025-03-30 19:27:00] Robot R1 moved from m1 to m10
[2025-03-30 19:27:00] Robot R1 moved from m1 to m10
[2025-03-30 19:27:00] Robot R1 moved from m1 to m10
[2025-03-30 19:27:00] Robot R1 moved from m1 to m10
[2025-03-30 19:27:00] Robot R1 moved from m1 to m10
